Dec-17,"$80,037,670.00"
Jan-18,"$73,795,632.00"
Feb-18,"$68,674,042.00"
Mar-18,"$86,103,036.00"
Apr-18,"$83,009,398.00"
May-18,"$88,525,057.00"
Jun-18,"$94,917,274.00"
Jul-18,"$99,373,375.00"
Aug-18,"$95,268,223.00"
Sep-18,"$79,470,508.00"
Oct-18,"$84,870,973.00"
Nov-18,"$79,928,178.00"
Dec-18,"$83,057,947.00"
Jan-19,"$77,332,543.00"
